invoice_id,branch,city,customer_type,gender,product_line,unit_price,date,time,payment,quantity,tax_5_percent,total,cogs,gross_income,gross_margin_percentage,rating
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,2019-03-20,19:57,Credit card,10,22.01,462.21,440.2,22.01,4.7619,9.6
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,2019-03-21,16:21,Ewallet,9,15.228,319.788,304.56,15.228,4.7619,8.8
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,2019-03-21,17:04,Ewallet,6,17.187,360.927,343.74,17.187,4.7619,5.9
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,2019-03-21,16:08,Credit card,8,36.008,756.168,720.16,36.008,4.7619,4.5
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,2019-03-21,10:40,Ewallet,3,3.972,83.412,79.44,3.972,4.7619,4.7
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,2019-03-21,10:17,Credit card,5,7.1125,149.363,142.25,7.1125,4.7619,9.1
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,2019-03-21,15:25,Ewallet,4,9.898,207.858,197.96,9.898,4.7619,6.6
616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,2019-03-22,14:42,Ewallet,4,3.574,75.054,71.48,3.574,4.7619,6.5
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,2019-03-22,20:19,Cash,6,18.639,391.419,372.78,18.639,4.7619,7.4
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,2019-03-22,19:35,Credit card,8,35.372,742.812,707.44,35.372,4.7619,4.3
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,2019-03-22,19:06,Credit card,5,14.14,296.94,282.8,14.14,4.7619,4.5
227-03-5010,A,Yangon,Member,Female,Home and lifestyle,52.59,2019-03-22,19:20,Credit card,8,21.036,441.756,420.72,21.036,4.7619,8.5
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,2019-03-22,15:05,Credit card,1,0.914,19.194,18.28,0.914,4.7619,8.3
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,2019-03-22,14:00,Cash,1,4.7575,99.9075,95.15,4.7575,4.7619,6.0
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,2019-03-22,18:33,Cash,6,11.106,233.226,222.12,11.106,4.7619,4.5
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,2019-03-22,19:36,Ewallet,8,20.372,427.812,407.44,20.372,4.7619,9.2
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,2019-03-22,14:33,Credit card,5,21.4775,451.027,429.55,21.4775,4.7619,8.6
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,2019-03-23,10:16,Ewallet,3,7.9125,166.163,158.25,7.9125,4.7619,9.3
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,2019-03-23,15:59,Credit card,7,28.42,596.82,568.4,28.42,4.7619,8.1
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,2019-03-23,19:20,Credit card,4,18.308,384.468,366.16,18.308,4.7619,4.8
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,2019-03-23,10:13,Ewallet,1,1.2645,26.5545,25.29,1.2645,4.7619,6.1
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,2019-03-23,13:14,Ewallet,10,36.735,771.435,734.7,36.735,4.7619,9.5
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,2019-03-23,13:23,Ewallet,7,23.5865,495.316,471.73,23.5865,4.7619,6.9
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,2019-03-23,18:59,Ewallet,4,7.43,156.03,148.6,7.43,4.7619,8.3
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,2019-03-23,19:16,Ewallet,6,22.164,465.444,443.28,22.164,4.7619,4.4
333-73-7901,C,Naypyitaw,Normal,Female,Health and beauty,54.92,2019-03-23,13:24,Ewallet,8,21.968,461.328,439.36,21.968,4.7619,7.6
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,2019-03-23,10:55,Ewallet,10,7.75,162.75,155.0,7.75,4.7619,8.0
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,2019-03-23,12:41,Cash,7,19.4635,408.733,389.27,19.4635,4.7619,8.5
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,2019-03-24,13:48,Ewallet,5,3.675,77.175,73.5,3.675,4.7619,8.5
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,2019-03-24,10:29,Cash,4,13.188,276.948,263.76,13.188,4.7619,6.0
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,2019-03-24,18:14,Credit card,6,17.625,370.125,352.5,17.625,4.7619,5.9
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,2019-03-24,18:27,Cash,10,32.475,681.975,649.5,32.475,4.7619,5.2
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,2019-03-24,18:27,Cash,5,6.1925,130.042,123.85,6.1925,4.7619,8.5
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,2019-03-24,10:43,Cash,9,15.291,321.111,305.82,15.291,4.7619,4.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,2019-03-24,13:33,Ewallet,6,29.976,629.496,599.52,29.976,4.7619,7.1
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2019-03-24,14:22,Ewallet,2,7.032,147.672,140.64,7.032,4.7619,9.6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,2019-03-24,17:56,Cash,4,15.676,329.196,313.52,15.676,4.7619,7.9
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,2019-03-24,14:08,Credit card,5,20.72,435.12,414.4,20.72,4.7619,6.6
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,2019-03-24,14:49,Cash,1,3.743,78.603,74.86,3.743,4.7619,6.9
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,2019-03-25,18:30,Ewallet,7,29.8865,627.617,597.73,29.8865,4.7619,4.1
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2019-03-25,17:53,Cash,2,9.331,195.951,186.62,9.331,4.7619,6.3
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,2019-03-25,18:51,Cash,7,6.762,142.002,135.24,6.762,4.7619,6.9
362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,2019-03-25,10:23,Cash,5,19.13,401.73,382.6,19.13,4.7619,9.9
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,2019-03-25,18:02,Cash,3,2.37,49.77,47.4,2.37,4.7619,9.5
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,2019-03-25,13:07,Cash,4,7.272,152.712,145.44,7.272,4.7619,7.6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,2019-03-25,16:32,Ewallet,4,10.578,222.138,211.56,10.578,4.7619,6.7
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,2019-03-25,15:19,Ewallet,4,11.078,232.638,221.56,11.078,4.7619,8.0
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,2019-03-25,20:18,Credit card,6,11.829,248.409,236.58,11.829,4.7619,9.4
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2019-03-26,14:13,Credit card,2,8.425,176.925,168.5,8.425,4.7619,5.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,2019-03-26,11:02,Credit card,1,1.956,41.076,39.12,1.956,4.7619,9.6
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2019-03-26,18:03,Cash,2,4.37,91.77,87.4,4.37,4.7619,4.9
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,2019-03-26,20:21,Credit card,5,6.9325,145.583,138.65,6.9325,4.7619,4.2
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,2019-03-26,19:28,Credit card,9,5.5305,116.141,110.61,5.5305,4.7619,8.0
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,2019-03-26,11:07,Ewallet,5,2.6725,56.1225,53.45,2.6725,4.7619,7.6
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,2019-03-26,10:31,Ewallet,9,7.3395,154.13,146.79,7.3395,4.7619,8.4
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,2019-03-26,18:37,Credit card,3,6.192,130.032,123.84,6.192,4.7619,8.5
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,2019-03-26,19:20,Cash,1,2.4355,51.1455,48.71,2.4355,4.7619,4.1
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,2019-03-26,20:14,Ewallet,7,25.27,530.67,505.4,25.27,4.7619,4.3
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,2019-03-26,13:54,Cash,4,12.854,269.934,257.08,12.854,4.7619,7.7
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,2019-03-26,19:44,Cash,1,2.619,54.999,52.38,2.619,4.7619,5.8
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,2019-03-26,10:34,Credit card,3,6.8565,143.986,137.13,6.8565,4.7619,7.7
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,2019-03-27,14:03,Cash,3,7.851,164.871,157.02,7.851,4.7619,9.2
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,2019-03-27,19:18,Ewallet,6,28.017,588.357,560.34,28.017,4.7619,10.0
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,2019-03-27,19:11,Credit card,3,4.848,101.808,96.96,4.848,4.7619,4.3
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2019-03-27,15:08,Ewallet,2,5.567,116.907,111.34,5.567,4.7619,6.0
106-35-6779,A,Yangon,Member,Male,Home and lifestyle,44.34,2019-03-27,11:26,Cash,2,4.434,93.114,88.68,4.434,4.7619,5.8
633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,2019-03-27,20:35,Credit card,7,17.283,362.943,345.66,17.283,4.7619,7.3
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2019-03-27,16:30,Ewallet,2,7.954,167.034,159.08,7.954,4.7619,6.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,2019-03-27,20:29,Credit card,3,4.3725,91.8225,87.45,4.3725,4.7619,7.3
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,2019-03-27,10:43,Cash,9,44.919,943.299,898.38,44.919,4.7619,6.6
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,2019-03-27,13:48,Credit card,8,12.984,272.664,259.68,12.984,4.7619,4.9
212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,2019-03-28,16:44,Cash,6,17.478,367.038,349.56,17.478,4.7619,9.9
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,2019-03-28,16:06,Ewallet,7,25.011,525.231,500.22,25.011,4.7619,4.5
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,2019-03-28,17:38,Cash,7,9.107,191.247,182.14,9.107,4.7619,5.1
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,2019-03-28,13:41,Ewallet,3,4.5555,95.6655,91.11,4.5555,4.7619,5.1
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,2019-03-28,15:30,Credit card,3,10.752,225.792,215.04,10.752,4.7619,9.2
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,2019-03-28,15:31,Credit card,5,12.835,269.535,256.7,12.835,4.7619,9.1
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,2019-03-28,12:58,Credit card,3,7.1475,150.098,142.95,7.1475,4.7619,9.5
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,2019-03-28,20:14,Cash,7,3.528,74.088,70.56,3.528,4.7619,4.2
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,2019-03-28,13:57,Ewallet,3,5.79,121.59,115.8,5.79,4.7619,7.5
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,2019-03-28,19:16,Credit card,4,9.958,209.118,199.16,9.958,4.7619,6.4
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,2019-03-29,14:28,Cash,5,15.3225,321.772,306.45,15.3225,4.7619,7.0
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,2019-03-29,14:06,Cash,7,25.1195,527.51,502.39,25.1195,4.7619,8.9
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,2019-03-29,16:54,Ewallet,3,10.863,228.123,217.26,10.863,4.7619,8.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,2019-03-29,19:12,Ewallet,10,41.17,864.57,823.4,41.17,4.7619,4.3
829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,2019-03-29,19:21,Cash,10,35.69,749.49,713.8,35.69,4.7619,5.7
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,2019-03-29,14:44,Cash,4,5.768,121.128,115.36,5.768,4.7619,6.4
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,2019-03-29,16:48,Ewallet,5,13.715,288.015,274.3,13.715,4.7619,9.8
766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87,2019-03-29,10:25,Ewallet,10,43.935,922.635,878.7,43.935,4.7619,5.1
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,2019-03-30,13:22,Cash,7,14.0805,295.69,281.61,14.0805,4.7619,9.6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,2019-03-30,19:26,Credit card,8,29.008,609.168,580.16,29.008,4.7619,4.0
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2019-03-30,16:34,Cash,2,9.34,196.14,186.8,9.34,4.7619,5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,2019-03-30,17:58,Cash,8,29.028,609.588,580.56,29.028,4.7619,4.6
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,2019-03-30,14:58,Cash,6,21.063,442.323,421.26,21.063,4.7619,7.4
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,2019-03-30,12:45,Ewallet,6,10.326,216.846,206.52,10.326,4.7619,7.5
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,2019-03-30,14:43,Ewallet,9,43.749,918.729,874.98,43.749,4.7619,6.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,2019-03-30,12:51,Credit card,8,4.072,85.512,81.44,4.072,4.7619,9.5
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,2019-03-30,20:37,Cash,3,14.523,304.983,290.46,14.523,4.7619,6.7
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,2019-03-30,10:18,Cash,5,22.37,469.77,447.4,22.37,4.7619,7.4
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,2019-03-30,17:04,Cash,5,16.11,338.31,322.2,16.11,4.7619,6.6
